text,source_party,label,source,reliability,bias
He brought up her divorce several times over the course of a few days and repeatedly asked to speak with her on the phone.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
SPRING VALLEY Enchanted Village: Noah Homes hosts its Enchanted Village from 5 to 8 p.m. Dec. 15 through Dec. 22 at 12526 Campo Road.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
Brown and Chen are planning to move the business out of their two-story loft to its own building in City Heights in the future.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Improvements or updates to artwork, content, and source-code may be purchased at an additional fee.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"My aim wasn’t to improve the original, but to honor its careful calibration of flavors by replicating them from scratch.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Bergmann said his department is already working on implementation of CA Bridge, a statewide program launched in 2018 that seeks to expand medication availability for addiction treatment to emergency departments.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
Children receive free Magic Glasses to view the light show in assorted colors.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
"The White House decision to lump additional funding for the border in with Ukraine assistance has given lawmakers, Republicans say, an implicit nod to negotiate policy changes that would otherwise make Democrats feel uncomfortable.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Even though researchers may not have all of the answers, they’re working to find them.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Liyan Chen is joined by her son, Kai, as she chops roast duck for her congee, a thick porridge of leftover roast meat, jasmine rice and water, at home in Montclair, N.J. (Rachel Vanni / The New York Times) Instant Pot Congee Makes 4 to 6 servings 2 to 3 cups diced roasted duck, chicken or turkey (preferably dark meat), with some of the skin 1 cup jasmine rice, rinsed 1½ teaspoon fine salt, plus more to taste ½ teaspoon ground white pepper, plus more to taste 2 cups chopped romaine (optional) Thinly sliced scallions, for garnish Thinly slivered ginger, soy sauce, sesame oil or chile crisp, for garnish (optional) In the pot of an electric pressure cooker, add roasted meat, rice, salt, pepper and 6 cups water.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"In private Facebook messages with San Marcos Mayor Rebecca Jones, he made a sexually explicit comment about her partner.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Client’s failure to timely provide material that Union-Tribune requires to move forward with a project, such as a Client login, an image that only Client is able to provide, or any other element essential to project completion, shall cause such campaign or project to be deemed inactive and cause Union-Tribune to stop work.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Lewis had his play-calling duties ripped away by Sanders late in the season, but it’s impossible to know how much Deion’s son playing quarterback entered into a complicated relationship.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Once sugar is completely melted, immediately stir in the butter until melted and combined.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"The 70- to 85-petaled blooms are produced in large clusters on long stems and have a strong, fruity fragrance.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
This is the way mixologist Alicia Perry creates the holiday cocktail she has served her family for the past several years.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
"For Gail Jennings and her family, the Thanksgiving menu is never written in ink.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Feeling Invisible in Louisiana Dear Invisible: Of course the woman’s behavior is rude, and even somewhat hostile.",Lean Right,1,boston-herald,36.31,9.68
History and comments from Democratic operatives suggest the answer is no.,Lean Right,1,boston-herald,36.31,9.68
The former Celtic galloped around the court and chest-pumped Myles Turner as the rest of his Pacers teammates flooded the court to celebrate an imminent victory.,Lean Right,0,boston-herald,36.31,9.68
"But to the contrary, many who are proud to call themselves progressives, who cannot locate the Gaza Strip on a map, who know nothing about Hamas and do not feel they need to, have enlisted wholesale in the Hamas Defense Forces.",Lean Right,1,boston-herald,36.31,9.68
"Although DAPA was declared unconstitutional by the courts, it signaled yet more toleration for violations of American immigration law.",Lean Right,1,boston-herald,36.31,9.68
"The easiest way to think about the change is like this: Under the old method, the utility collected $100.",Lean Right,0,boston-herald,36.31,9.68
"Historic or not, it is indicative of Europe’s growing concern with illegal immigration.",Lean Right,1,boston-herald,36.31,9.68
We’ve avoided mentioning your birthday - happy 81 - but going soft does come with age.,Lean Right,1,boston-herald,36.31,9.68
"The Democrats didn’t want Hillary Clinton again and Liz Warren is annoying, so the DC elite set you up for an Oval Office reservation.",Lean Right,1,boston-herald,36.31,9.68
"When it came to Israeli women raped on Oct. 7, feminist leaders and organizations have either mumbled meaningless platitudes about how sexual violence is never favored, or stayed silent.",Lean Right,1,boston-herald,36.31,9.68
"There’s no legal requirement for PBMs to provide equal reimbursement, so they can favor affiliated pharmacies while leaving independents out.",Lean Right,1,boston-herald,36.31,9.68
"So, under the conservative leadership of Italian Prime Minister Georgia Meloni, a plan was hatched to intercept the immigrants on the high seas and ship them to Albania, a non-EU member, before they can set foot on Italian soil.",Lean Right,1,boston-herald,36.31,9.68
But this excellent new survey of Chicago sculptor Simone Leigh feels both very overdue and right on time.,Lean Right,1,boston-herald,36.31,9.68
We spoke for hours in person and she set me on a fascinating path.,Lean Right,0,boston-herald,36.31,9.68
"They got the third PP of the game early in the second but, again, they were kept off the board thanks to Columbus goalie Spencer Martin.",Lean Right,0,boston-herald,36.31,9.68
"Despite the size of predicted shortfalls, the news did not seem surprising to the committee, which is understandable considering the state is about half-way through the fiscal year and has already taken in about $350 million less than originally forecast by the same policy group.",Lean Right,0,boston-herald,36.31,9.68
"November’s tax numbers, due out this week, are also expected to miss benchmark, according to the Senate Ways and Means Chair.",Lean Right,0,boston-herald,36.31,9.68
"And that place is Libya, where fortunes are made sending immigrants from Africa and the Mideast who have flocked there seeking sea passage to Italy.",Lean Right,0,boston-herald,36.31,9.68
"Hardly had the Meloni/Rama deal been announced than six EU countries-the Czech Republic, Hungary, Poland, Slovakia Austria and Germany- agreed to tighten their border security. .",Lean Right,0,boston-herald,36.31,9.68
"FOXBORO - The New England Revolution’s season started with great promise, devolved into a catastrophe, and ended with a calamity.",Lean Right,1,boston-herald,36.31,9.68
"Yet, you just delegate this to VP Harris - again, why she needs to go - while mayors and governors beg for millions to bail you out.",Lean Right,1,boston-herald,36.31,9.68
But the Union shifted to full aggression mode with two strategic substitutions in the 67th minute.,Lean Right,0,boston-herald,36.31,9.68
"The terrorists were able to kill indiscriminately for hours before the IDF was able to push them back into Gaza, but not before hundreds of Israelis were taken hostage and spirited into Hamas-controlled territory.",Lean Right,1,boston-herald,36.31,9.68
And then - in a game that featured 16 lead changes and incredible shot-making on both sides - he made the difference late.,Lean Right,0,boston-herald,36.31,9.68
"They went on a 14-0 run in the opening minutes, a stretch that was a testament to how scary they can be offensively.",Lean Right,0,boston-herald,36.31,9.68
"This is the life they've known for weeks, and the life they will lead until a competent quarterback and set of pass-catchers emerge.",Lean Right,1,boston-herald,36.31,9.68
"Since no political leader in the state has the courage to talk about sending immigrants back to where they came from so they can pursue legal entry, perhaps a Meloni solution should be considered.",Lean Right,1,boston-herald,36.31,9.68
The blustery winds didn’t seem to bother the two big bucks that Mortenson saw around 100 to 150 yards from his blind.,Lean Right,0,boston-herald,36.31,9.68
"In the Netherlands, Gert Wilder’s anti-immigration Freedom Party finished first in last week’s parliamentary elections in another sign of Europe’s shift to the right on immigration.",Lean Right,1,boston-herald,36.31,9.68
"The Revolution finished the season 16-11-10 overall and 2-6-1 under interim head coach Clint Peay, who inherited a messy situation following the resignation of Bruce Arena and the dismissal of first interim head coach Richie Williams.",Lean Right,0,boston-herald,36.31,9.68
"It was an inspiration that my neighbors were living independently, aging with grace, strength and dignity.",Lean Right,0,boston-herald,36.31,9.68
Revenue from the millionaire’s surtax - which by law must be spent on transportation and education costs - is expected to eventually bring in double the cash estimated by budget writers before the law went into effect.,Lean Right,0,boston-herald,36.31,9.68
"So far this season, they’ve made sure that’s not a problem.",Lean Right,0,boston-herald,36.31,9.68
"To search on this database, click the magnifying glass icon (at right) and enter names and more.",Lean Right,0,boston-herald,36.31,9.68
"Other than a rusted rear bumper, a slightly torn section of the driver’s seat, and a couple of small dents in the hood, Smith’s 28-year-old Dodge Ram looks almost as fine as it did when the black and red pickup first rolled off the assembly line in Mexico.",Lean Right,1,boston-herald,36.31,9.68
They show an unexpected side of Mapplethorpe - that he could be boring too.,Lean Left,1,the-guardian,40.67,-7.97
One of the greatest concerns for environmental scientists has been the progressively falling FAO estimate of livestock’s overall contribution to greenhouse gas emissions.,Lean Left,0,the-guardian,40.67,-7.97
"Alongside the 360-degree Dolby Atmos sound - with six inbuilt surround-sound speakers - and the auto-enhance function, Sky Glass is a truly front-row-worthy experience from your sofa, so don’t gatekeep, and get your nearest and dearest involved too.",Lean Left,0,the-guardian,40.67,-7.97
"There’s no explanation of his military service in Germany, little sense of where he’s at in his career or his music, no appearance by Colonel Tom Parker, his controlling manager hammily played by Tom Hanks in Baz Luhrmann’s Elvis.",Lean Left,1,the-guardian,40.67,-7.97
We’ve been doing one-of-a-kind signed polaroids of me and fans love them.,Lean Left,0,the-guardian,40.67,-7.97
"The government has been accused of dragging its feet over taking action on PFAS compared with the EU, which is considering stricter regulation across all 10,000 or so of the substances.",Lean Left,1,the-guardian,40.67,-7.97
"This is a great mix of moderately challenging walking with great food, wonderful history and interesting nature.",Lean Left,0,the-guardian,40.67,-7.97
Calling Jamie Oliver on his birthday at the beginning of lockdown to enlist his urgent support to save the UK’s speciality cheese industry; listening to environment minister Thérèse Coffey telling poultry farmers that the fact they now produced a billion fewer eggs than two years ago didn’t represent any kind of crisis.,Lean Left,1,the-guardian,40.67,-7.97
We don’t get the same number of complaints about online check-in from customers of the other low-cost carriers - so what is going on at Wizz Air?,Lean Left,0,the-guardian,40.67,-7.97
While this ploy is bound to backfire - and will almost definitely receive poor ratings - the key takeaway is the subversive role Ron DeSantis is playing in all this.,Right,1,american-greatness,18.93,22.45
"Menendez is a criminal in the ordinary sense of the term, whereas Trump is an enemy of a political regime.",Right,1,american-greatness,18.93,22.45
"Indeed, several critics have pointed out that Weaver’s later work is essentially an elaboration and application of ideas he first formulated there.",Right,0,american-greatness,18.93,22.45
If you want to know about the alien star base inside Mt.,Right,0,american-greatness,18.93,22.45
It is why we can accept nothing less than a free market within our borders.,Right,1,american-greatness,18.93,22.45
Why shouldn’t Trump be leading Biden given the historic failures of the Biden administration?,Right,1,american-greatness,18.93,22.45
"The once-vibrant political movement that nominated Barry Goldwater, elected Ronald Reagan, and defeated global communism has become ossified and unthinking to the point that conservative intellectuals act like priests mediating unknowable truth to the masses and administering the sacraments of conservative orthodoxy.",Right,1,american-greatness,18.93,22.45
The point of Section 117 should be obvious: Citizens deserve to know if foreign countries are buying influence in American schools.,Right,0,american-greatness,18.93,22.45
"The occasion was the 75th anniversary of Weaver’s most famous book, Ideas Have Consequences.",Right,0,american-greatness,18.93,22.45
"Maybe the company released a really great product, but then got too complacent.",Right,0,american-greatness,18.93,22.45
"As you no doubt know, this approach reduces inflationary pressure quickly and effectively.",Right,0,american-greatness,18.93,22.45
"If African-Americans really want to save their cities, then they will need to organize and expose these pretenders as ideologues trained by white Marxist professors and often funded by white Marxists who could care less about normal working-class blacks and who pose a threat to the freedoms and liberties of all Americans, regardless of race.",Right,1,american-greatness,18.93,22.45
He could - and should - call on other Republican governors across the country to do the same.,Right,1,american-greatness,18.93,22.45
"Also on April 13, Hunter had emailed Joe Biden’s best friend Ted Kaufman and the vice president’s then-deputy counsel Alex Mackler to discuss Ukrainian politics.",Right,0,american-greatness,18.93,22.45
"Since its founding, Chinese funds to the school have nearly tripled, according to records unearthed by Congress.",Right,0,american-greatness,18.93,22.45
The consequence of the Communication Revolution’s empowerment of the public it to make politics appear more prevalent and contentious than in the past.,Right,0,american-greatness,18.93,22.45
"In 2020, for example, the Trump Education Department found that more than $6.5 billion had poured into American schools from foreign sources.",Right,0,american-greatness,18.93,22.45
But in the end Juvenal affirms the modest creed of the Stoics.,Right,1,american-greatness,18.93,22.45
"Colleges and universities are heavily subsidized by taxpayers not only with the federal student loan program but, in the case of public universities, with state legislative appropriations.",Right,0,american-greatness,18.93,22.45
"The growth of the biomedical security state, state surveillance programs, deindustrialization, and mass immigration reveal that the modern American regime has turned on its traditional population.",Right,1,american-greatness,18.93,22.45
"Even more one-sided politically, the American Federation of Teachers spent $86,914,628 on state and national politics between 2000 and 2020, and 99.9% of it went to Democrats.",Right,1,american-greatness,18.93,22.45
"Mexican government troops began firing on the crowd from the surrounding rooftops, joined by helicopters.",Right,0,american-greatness,18.93,22.45
"Americans, along with their European brethren, are being turned into livestock, living in high-tech pens, where literally every aspect of our lives is monitored and everything we do or consume is rationed.",Right,1,american-greatness,18.93,22.45
"Since Biden took office: Inflation is up, real income is down, crime is up, home ownership is down, illegal immigration is up, business investments are down, mortgage rates are up, average hourly earnings are down, interest rates are way up, oil drilling on federal lands is down, but not surprisingly the price of gas is up.",Right,1,american-greatness,18.93,22.45
"On the issues and causes that actually matter: the weaponization of the justice system and intelligence agencies; big tech censorship; Biden’s catastrophic migrant crisis; the imprisonment of January 6 demonstrators, DeSantis has been deafeningly silent.",Right,1,american-greatness,18.93,22.45
"If Shokin was not in fact soft on Burisma and Joe Biden did not press for his ouster to better fight corruption, it would seem to leave just one possible reason for his ham-fisted demand: to protect Burisma for the sake of his son - and the millions he was hauling in.",Right,1,american-greatness,18.93,22.45
"If DeSantis were truly America First, rather than debating Newsom in Alpharetta, he would be on the ground registering new Republican voters in Athens.",Right,1,american-greatness,18.93,22.45
"For the record, this is not a self-interested call to action.",Right,0,american-greatness,18.93,22.45
"All told, 45.3 million Americans hold outstanding student loans as of fiscal year 2022.",Right,0,american-greatness,18.93,22.45
"Weaver’s taxonomy of decadence is both bracing and overstated-bracing, perhaps, because overstated.",Right,1,american-greatness,18.93,22.45
Their purpose is to create warriors in the battle to destroy America.,Right,1,american-greatness,18.93,22.45
"It is hard to imagine a more direct threat to democracy than the criminalization of protest, but that is just what our government has done.",Right,1,american-greatness,18.93,22.45
"When Juvenal describes a belching courtier, he captures the eructation in his alternation of open vowels and percussive consonants.",Right,0,american-greatness,18.93,22.45
"Any attempts to bypass the will of Congress, especially its constitutionally mandated advice and consent role, is unacceptable.",Right,0,american-greatness,18.93,22.45
"That same day, he wrote a $200,000 check from his personal bank account to Joe Biden.",Right,0,american-greatness,18.93,22.45
"As NIAID boss since 1984, Fauci controlled both public health policy and spending on medical research, a huge concentration of power.",Right,0,american-greatness,18.93,22.45
There are the threatening actions by Beijing against our treaty ally the Republic of the Philippines.,Right,1,american-greatness,18.93,22.45
They once were bowdlerized because of their subject and risqué bits.,Right,1,american-greatness,18.93,22.45
"So perhaps none of the details can be known, but that doesn’t mean it isn’t exactly how things are.",Right,0,american-greatness,18.93,22.45
"Some, such as the odd but benign shaman, have suffered greatly in solitary confinement.",Right,0,american-greatness,18.93,22.45
Propaganda booklets published by the Communist Party targeting blacks were widespread in the 1920s - 1940s.,Right,0,american-greatness,18.93,22.45
The name that has been floated the most among picks of the fairer sex is South Dakota Governor Kristi Noem (R-S.D.,Right,1,american-greatness,18.93,22.45
"One, it depends solely on its advocates never having to experience firsthand any of the nonsense they inflict on others.",Right,1,american-greatness,18.93,22.45
However we recommend that our guests postpone the non-human options until their second or third visits unless they have had prior experience with transitions.,Right,0,american-greatness,18.93,22.45
"A red-pilled American who is relentlessly bombarded with the same transparently false, transparently misanthropic messages from every mainstream institution can be forgiven for believing in conspiracy theories.",Right,1,american-greatness,18.93,22.45
"Lastly, trying to pigeonhole Trump’s vice presidential choice into a woman-only position, just as Joe Biden did to himself in 2020, forces us to choose from a relatively short and uninspired list of contenders.",Right,1,american-greatness,18.93,22.45
"Prior to becoming a SCOTUS Justice, her legal opinions regarding race, illegal aliens, terrorism, the COVID lockdowns, etc.",Right,1,american-greatness,18.93,22.45
There is no provision in our founding documents that says the feds are supposed to subsidize higher education for the whole population.,Right,0,american-greatness,18.93,22.45
"The number of apprentices registered with the Department of Labor has surpassed 593,000, which represents a 65% increase from the level a decade ago.",Right,0,american-greatness,18.93,22.45
Canada is another ally whose efforts to stand with the U.S. and its allies in the region are slighted by the Biden administration.,Right,1,american-greatness,18.93,22.45
"Understood as a spiritual phenomenon, Leftism means the elevation of the weak, sick, and dying at the expense of what is strong, life-giving, and noble.",Right,1,american-greatness,18.93,22.45
"Kierkegaard, The Present Age Probably the most politically incorrect Roman poet, certainly the most caustic, was the satirist Decimus Junius Juvenalis-Juvenal to us.",Right,1,american-greatness,18.93,22.45
"He lived alone in a small apartment with his pipe, his books, and a nightly beer for company.",Right,0,american-greatness,18.93,22.45
"The Soros Empire Is Quietly Targeting A Key Voting Bloc And that’s all I’ve got, now go beat back the angry mob!",Right,1,american-greatness,18.93,22.45
"It rests now apparently north of Texas, as Biden cedes sovereignty to Mexico.",Right,1,american-greatness,18.93,22.45
Let’s pray this isn’t predictive of what will come from the current swaps.,Right,1,american-greatness,18.93,22.45
"But it is in general a cheerful, wholesome, and ordinary world, wherein boys and girls do boyish and girlish things, and fall in love, and marry, and have children; and people call to one another across the fire-escapes; and a doctor might humor the little girl and listen to her doll’s heartbeat through a stethoscope; and a man can pull over on the side of a country road and cool himself off in a swimming hole; a world that is largely gone, without anything close for a fit replacement.",Right,0,american-greatness,18.93,22.45
"Correcting this problem, not meddling in far off lands, should be our first concern.",Right,1,american-greatness,18.93,22.45
"And lastly, considering that Lake has mounted her own bid for the U.S. Senate that same year, it would make little sense to pluck her right out of a race that she has already invested in, especially one as important as the Arizona seat that could contribute to a larger GOP majority next year.",Right,1,american-greatness,18.93,22.45
"This advice, however, is utterly incomprehensible to our rulers in D.C. Democrats and Republicans alike simply cannot keep their hands to themselves.",Right,1,american-greatness,18.93,22.45
"Former CDC director Robert Redfield found evidence of a laboratory origin, he got death threats.",Right,1,american-greatness,18.93,22.45
Planners also concede there will likely not be much high speed rider demand from San Joaquin Valley residents willing to pay $86 to travel at a supposed 200 mph from Bakersfield to Merced.,Right,1,american-greatness,18.93,22.45
Be advised that the armed guards that are ubiquitous in the park and particularly at the ticket booths are present only to mock the Fascists in Red States such as Florida.,Right,1,american-greatness,18.93,22.45
The U.S. needs to take a hardnosed look at what precisely the U.S. gained from these exchanges-did they help or hinder U.S. national security?,Right,0,american-greatness,18.93,22.45
"As it currently stands, even though Democrats have a significant leg up over their Republican counterparts in manipulating and rigging election outcomes, the poll numbers are now so lopsided in favor of President Trump that it would deeply complicate their ability to steal the election again, at least by using the same playbook as 2020.",Right,1,american-greatness,18.93,22.45
"Currently, he is the global executive director of the Caux Round Table for Moral Capitalism.",Right,0,american-greatness,18.93,22.45
"Biden claimed that Archer, his international consultancy partner, brought Burisma into their business orbit after first meeting Burisma’s founder in Kyiv.",Right,0,american-greatness,18.93,22.45
"Consequently, a large Primerica survey of middle income households reported that over half are negative right now about their finances - and fully one-third expect to be worse off in a year.",Right,0,american-greatness,18.93,22.45
"For as long as this integrative power remains strong, the radical attack stands refuted as hopeless.",Right,1,american-greatness,18.93,22.45
"In a nutshell (pun intended), the Communications Revolution has enormously contributed to the belief that politics is more awful than ever due to its impact upon the public, the media, the politicians, and the country.",Right,1,american-greatness,18.93,22.45
"Having already filed for bankruptcy twice, Remington suffered a historic loss after it was forced to make a $73 million settlement with Sandy Hook families, after a judge determined that the gun manufacturer could be held responsible for its weapons being used in the Sandy Hook shooting.",Right,1,american-greatness,18.93,22.45
"In medicine, the massive debt load that doctors must take on ensures compliance with the regime’s edicts.",Right,1,american-greatness,18.93,22.45
"By contrast, under Trump, we had lower prices, rising wages, low interest rates, cheap gas, and no exogenous stressors, like new foreign wars.",Right,1,american-greatness,18.93,22.45
"Biden and his surrogates are correct that unemployment remains low, and that the economy is still moving along.",Right,1,american-greatness,18.93,22.45
Prophets as a species tend to specialize in bad news; they rarely return from the mountain reporting that management upstairs has concluded that everything down below is just fine.,Right,1,american-greatness,18.93,22.45
President Joe Biden claimed his family didn’t receive money from China.,Right,0,american-greatness,18.93,22.45
"The normalization-that is to say, the currency, for there is nothing normal about it-of transexualism and attendant phenomena from the Baedeker of Kraft-Ebbing might make for a pandering line in Joe Biden’s State of the Union Address.",Right,1,american-greatness,18.93,22.45
He is his own greatest warrior and has proven more than capable of fighting for himself.,Right,1,american-greatness,18.93,22.45
We can be neither vindicated nor embarrassed by the personal successes or failures of any candidate or collection of them in this or any other election year.,Right,0,american-greatness,18.93,22.45
"They do not appeal to the farmers, ranchers, manufacturers and truckers.",Right,0,american-greatness,18.93,22.45
A recent Wall Street Journal-NORC poll reveals that most Americans don’t feel a college degree is worth the cost.,Right,0,american-greatness,18.93,22.45
"These tropes leave Black Americans without personal agency, a vicious hollowing out of human capital, and discipline White Americans to self-traumatize themselves into irrelevance.",Right,1,american-greatness,18.93,22.45
"They go about their daily business doing what Islamists do such as hunting for infidels, burning cars, painstakingly manufacturing suicide vests, and hurling infidels and gays off of rooftops.",Right,1,american-greatness,18.93,22.45
King’s communist associates certainly had some impact on him such as when he made a speech that parroted the communist Viet Cong propaganda line regarding the Vietnam war.,Right,1,american-greatness,18.93,22.45
"Conundrum to Cauldron Taken alone, any one of these three crises listed above can derail an economy.",Right,0,american-greatness,18.93,22.45
Even a long life-what good is that when the torments and indignities of old age pile up and rob life of its zest?,Right,1,american-greatness,18.93,22.45
"In Miami, the hegemony of the United Teachers of Dade, an affiliate of Randi Weingarten’s American Federation of Teachers, is in trouble.",Right,1,american-greatness,18.93,22.45
The 2013 conference she attended provides enlightenment on the CDC’s medical CIA.,Right,1,american-greatness,18.93,22.45
"Is it safe to assume the world is just a chaotic miasma of factions, hurtling into the future, or that if it isn’t, that the people in charge are acting in our best interests?",Right,1,american-greatness,18.93,22.45
It ceased traditional selective logging and clearing of brush from its forests.,Right,0,american-greatness,18.93,22.45
"Meanwhile, in Ithaca, the 108 suitors who have made themselves free as guests in Odysseus’ home mistreat everyone and are not, in their turn, particularly gracious to any strangers who show up there.",Right,0,american-greatness,18.93,22.45
The majority wore masks to hide their identities in the fashion of anti-semitic Klansmen.,Right,1,american-greatness,18.93,22.45
"Some 120,000 ethnic Armenians have been displaced (or ethnically cleansed, depending on your point of view) in the last several weeks.",Right,1,american-greatness,18.93,22.45
The government should advance specifically American interests in trade deals with foreign powers.,Right,0,american-greatness,18.93,22.45
"For example, you will be able to diminish the police force and empty the prisons.",Right,1,american-greatness,18.93,22.45
But our real object is more comprehensive and our methods aim to be more expansive in their reach.,Right,1,american-greatness,18.93,22.45
"Right now, the federal government holds $1.65 trillion in student loan debt.",Right,0,american-greatness,18.93,22.45
"An autocratic party that does not believe in free and fair elections, and cannot even define what a woman is deserves only mockery and scorn.",Right,1,american-greatness,18.93,22.45
"If they allow future cuts to higher education, they weaken their ideological grip on the populace.",Right,1,american-greatness,18.93,22.45
"Siebel Newsom reportedly objected to DeSantis’ mention of her father, who according to the governor, told him he moved from California to Florida because it was better governed.",Right,0,american-greatness,18.93,22.45
It also presents incredible political opportunity for law-and-order realists and patriotic believers in American exceptionalism and sovereignty.,Right,1,american-greatness,18.93,22.45
But somehow the enthusiasm of Juvenal’s rejection transforms his criticism into a cunning half-embrace.,Right,0,american-greatness,18.93,22.45
"He always comes armed with facts, has a deep understanding of the Constitution, makes reasoned arguments that are rooted in logic and in the rule of law, and yes, he occasionally raises his voice to a dull roar.",Right,0,american-greatness,18.93,22.45
And it’s not clear the bitter medicine of raising rates will even be possible to the same degree as 1982 because the national debt has gone up massively in the last 40 years.,Right,1,american-greatness,18.93,22.45
"With no engineering experience needed you will be able to convert complex energy systems from fossil fuel based to wind, solar and magic powered.",Right,1,american-greatness,18.93,22.45
"One of the book’s premises, if one is to assign that much coherence to it, is that not one, but dozens of extraterrestrial races currently intervene in the affairs of humanity.",Right,1,american-greatness,18.93,22.45
"Nine years ago voters amid drought and water shortages also passed a state water bond, authorizing $7.5 billion in new water projects and initiatives.",Right,0,american-greatness,18.93,22.45
