text,source_party,label,source,reliability,bias
"In this system, both the sick and the healthy spend endless unproductive hours navigating the tortuous and often cruel maze of insurance bureaucracy.",Center,1,foreign-affairs,44.56,-6.55
"Increases in weapons’ explosive power required the creation of new metrics: from kilotons (equivalent to the energy released by 1,000 tons of TNT) for the original fission weapons to megatons (equivalent to that released by one million tons) for hydrogen fusion bombs.",Center,0,foreign-affairs,44.56,-6.55
"If he tries, without Harris agreeing to step aside, black Democrat females would explode -- but not to the point where they would vote Republican.",Right,1,newsbusters,19.99,20.48
"Musk had commented on someone else’s post, drawing fire from the left who tried to claim the original post was anti-Semitic.",Right,1,newsbusters,19.99,20.48
MRC Free Speech America has been quantifying the impact of Big Tech’s bias and censorship through the harm of secondhand censorship.,Right,1,newsbusters,19.99,20.48
"All Houck had done was shove an abortion-clinic volunteer who was harassing his son a year earlier, in 2021.",Right,1,newsbusters,19.99,20.48
We know it's a pretty fractured chamber to say the least.,Lean Left,0,usa-today,40.78,-4.12
C Lazy U Ranch is known for its excellent kids and teens programming.,Lean Left,0,usa-today,40.78,-4.12
"And if Yoshinobu Yamamoto, the fabulous pitcher from Japan, is next to join the crew, it’s already an absurdly fantastic winter.",Lean Left,1,usa-today,40.78,-4.12
"The administration suggested waiving up to $20,000 in debt for low- and moderate-income borrowers whose balances have ballooned past the amount they originally took out.",Lean Left,0,usa-today,40.78,-4.12
"In his theologically charged cookbook The Supper of the Lamb, Robert Farrar Capon argues that any recipe involving shortcuts inevitably diminishes the flavors and textures of a dish.",Lean Right,0,christianity-today,41.75,5.39
"Luther would want to console us with these words, especially those of us who are inclined to doubt and despair.",Lean Right,1,christianity-today,41.75,5.39
"Image: Photography by Austin Keith for Christianity Today Increasingly, evangelicals are adopting these embryos and giving birth to them as their own children.",Lean Right,0,christianity-today,41.75,5.39
Famously his great example is that the evening news is a morality play.,Lean Right,0,christianity-today,41.75,5.39
"Yes, you read that right: The universe might indeed be a hologram.",Center,0,wired,36.77,-7.24
It's not just for grown-up goths or erudite emos though-everyone will get a creepy kick out of this delectably gothic twist on Succession.,Center,1,wired,36.77,-7.24
"But HBO’s streaming arm has gotten into the original content game too, with highly acclaimed series like Hacks, Station Eleven, and The Staircase (the owl did it!).",Center,1,wired,36.77,-7.24
Imagine losing your files and photos... there’s no excuse not to back up your digital life with prices like this.,Center,1,wired,36.77,-7.24
"The decision to go public was partly inspired by her boyfriend, Vaughn Pole, who asked one day as they were about to go to the gym if she was going to take her wig off.",Lean Left,0,cbs-news,41.76,-2.84
"When you can't always score actual seats, the best TVs on the market can just bring the field to you.",Lean Left,1,cbs-news,41.76,-2.84
"Ron DeSantis, Former Ambassador to the U.N. Nikki Haley, businessman Vivek Ramaswamy are the four who met the qualifications, the smallest field yet to take the stage during the GOP primary campaign.",Lean Left,0,cbs-news,41.76,-2.84
"CBS News Practiced for centuries in many parts of Latin America, Day of the Dead is a fusion of Roman Catholic and Indigenous rituals.",Lean Left,0,cbs-news,41.76,-2.84
A trial run of over-the-counter sales of the morning-after pill started in Japan yesterday (Nov. 28).,Center,0,quartz,43.87,-4.77
"That type of thing has never happened before and, from an outside perspective, felt like a marketing hail mary, similar to how Warner Bros. put Superman in Black Adam commercials.",Center,1,quartz,43.87,-4.77
"JetBlue has given no indication that intends to do so, however.",Center,0,quartz,43.87,-4.77
"Advertisement 👍 He facilitated Nixon’s February 1972 visit to China and meeting with Chinese Communist Party (CCP) chairman Mao Zedong, ending nearly 25 years of diplomatic isolation between the US and China.",Center,1,quartz,43.87,-4.77
Yet DeSantis's campaign has increased its recriminations against Haley from her relationships with Chinese companies while serving as governor to her past comments about the murder of George Floyd and her comments about how former 2016 Democratic presidential nominee Hillary Clinton encouraged her to run for office.,Lean Right,1,washington-examiner,34.07,11.3
The Moody’s figure cited by the White House is estimated by looking at the differences between current and equilibrium vacancy rates for owner and renter housing.,Lean Right,0,washington-examiner,34.07,11.3
"If reporters such as Garrett were just as diligent about rooting out and castigating real fraudsters as they are about smearing well-intentioned but sometimes incorrect citizen watchdogs such as Gail Lee, perhaps voting officials and judges would do more to eliminate improper voting so that Lee and her cohorts wouldn’t feel obliged to do the job themselves.",Lean Right,1,washington-examiner,34.07,11.3
The Florida governor has bet his campaign viability on winning the Iowa caucuses on Jan. 15.,Lean Right,0,washington-examiner,34.07,11.3
"And we planned to be here just a few years, change the laws, get everybody on course with an emergency preparedness,"" she noted.",Right,0,fox-news,35.44,11.06
SHOULD YOU BE SCREENED FOR LUNG CANCER BASED ON NEW GUIDELINES FOR HIGH-RISK PATIENTS?,Right,0,fox-news,35.44,11.06
"MORE: THIS ROBOT PUMPS GAS FOR YOU How HEAP builds walls using its sensors and algorithms For its latest project, HEAP scanned a construction site, created a 3D map of it, and then recorded the locations of the multi-ton boulders.",Right,0,fox-news,35.44,11.06
Here's how you can delete your Instagram account using the Instagram app on your iPhone: Tap on your profile picture at the bottom right to go to your profile.,Right,0,fox-news,35.44,11.06
"He was talking with Hunter and one of Hunter's key business associates, Eric Schwerin, among others, the report said.",Right,0,wnd,13.06,21.0
Trump currently leads Biden by 1.7% in the RealClearPolitics average of polls from Nov. 8 to Dec. 1.,Right,0,wnd,13.06,21.0
"The man, devoid of any clinical expertise, stands accused of attempting to propagate misinformation concerning vaccines.",Right,1,wnd,13.06,21.0
"So once the shepherds return [in the future], they're going to broadcast the message to the world, just as [other previous shepherds] did 2,000 years ago to all these physical people.",Right,1,wnd,13.06,21.0
He said something to the effect that in this moment he felt he wasn't just the president.,Lean Left,0,abc-news,45.25,-2.91
He seems petty enough to not want a loser on his ticket.,Lean Left,1,abc-news,45.25,-2.91
"Sloppily drunk, Ola yawned jungle-cat wide under her mop of dark-blue braids.",Lean Left,1,abc-news,45.25,-2.91
Secretary Mayorkas continues to be laser-focused on the safety and security of our nation.,Lean Left,1,abc-news,45.25,-2.91
An endorsement of Trump by Abbott will be a win for Team Trump.,Lean Right,1,hotair,24.77,12.78
Both are extremely popular governors and Reynold said earlier in the primary that she didn’t plan to endorse anyone.,Lean Right,0,hotair,24.77,12.78
"In Illinois last year, there were more than 900 schools where only one in ten students could do math at grade level.",Lean Right,0,hotair,24.77,12.78
This is the debate where it is expected that DeSantis and Haley will go after one another.,Lean Right,1,hotair,24.77,12.78
The couple has never received income from this stock because the company reinvests all its profits in the business.,Right,0,the-american-spectator,17.46,22.97
"Since Thanksgiving, I’ve lost count of the radio shows, podcasts, and other media hits I’ve done in promoting Racism, Revenge and Ruin: It’s All Obama, the outstanding must-read which you’re all inevitably going to buy oodles of copies of for friends and family.",Right,1,the-american-spectator,17.46,22.97
"Doing so has produced stories like this one that appeared in the Washington Post on Jan. 31, 2017, a mere 11 days after Trump was sworn into his first term.",Right,0,the-american-spectator,17.46,22.97
"In her role as a fellow, she is the host of the Post-Roe America Conference Series and Meet the Scholars and co-host of the Liberty Mail podcast.",Right,0,the-american-spectator,17.46,22.97
"CAROLINA: view role ↓ Uncle J, please do not embarrass me by insisting that my friends go there.",Left,1,the-atlantic,37.96,-9.01
"Like, we-they was just very adamant that, like, they don’t remember that.",Left,0,the-atlantic,37.96,-9.01
"Read: Nikki Haley offers an alternate reality Several women in the audience were wearing pink shirts with a Margaret Thatcher quote on the back: If you want something said, ask a man.",Left,1,the-atlantic,37.96,-9.01
ANAS ALI: view role ↓ Seems to me Nkosazana is talking about having her own splinter group.,Left,0,the-atlantic,37.96,-9.01
November 2011: Joe Biden met with Chris Heinz - a co-founder of Hunter’s private equity firm - in the West Wing.,Right,0,the-gateway-pundit,14.91,23.64
"According to the committee, the so-called asylum seekers who enter the US illegally are costing the government $451 billion a year.",Right,1,the-gateway-pundit,14.91,23.64
New Left: Black educational outcomes are poor because black students are in integrated schools.,Right,1,the-gateway-pundit,14.91,23.64
The GOP leaders are threatening Hunter with legal action if he does not show up next Wednesday to testify behind closed doors.,Right,0,the-gateway-pundit,14.91,23.64
"She claims to have authored the bill, and she stood smiling behind DeSantis at the signing.",Left,0,daily-beast,33.54,-10.51
"Modified on: Fri, 7 May, 2021 at 6:41 PM Yes, you can.",Left,0,daily-beast,33.54,-10.51
"If you only need to update the expiration date on your current credit card, click here for those steps.",Left,0,daily-beast,33.54,-10.51
"While our early release is live, additional features will be added throughout the year, which will include more content and accessibility.",Left,0,daily-beast,33.54,-10.51
"Chennai, a major electronics and manufacturing hub, saw floodwaters sweeping away cars and submerging runways, triggering the shutdown of one of India’s busiest airports.",Lean Left,0,the-independent,38.37,-6.99
"Having skipped three onstage clashes of candidates so far without any negative consequences whatsoever, the former president will complete his mockery of the nominating contest this month by refusing to attend the final debate before voters head to the polls next month in Iowa and begin the race proper.",Lean Left,1,the-independent,38.37,-6.99
"Whether it was racial conflict (GTA: Vice City), explicit sex (GTA: San Andreas), or torture and drunk driving (GTA IV), each subsequent release seemed to usher in a new wave of opprobrium.",Lean Left,1,the-independent,38.37,-6.99
"The stately, statue-filled squares and elegant monochrome-mosaic pavements of the city’s handsome 18th-century centre (the Baixa) sit at the feet of a romantic castle.",Lean Left,0,the-independent,38.37,-6.99
"The Lis are wizards of Chinese American fusion food, so it’s no surprise that pickling, stir-frying, and Asian-inspired recipes are recurring themes.",Center,0,christian-science-monitor,44.22,-2.47
"Another possibility: Facebook, Twitter, YouTube, and other platforms could abandon moderation altogether and let the lowest common denominator prevail.",Center,1,christian-science-monitor,44.22,-2.47
"Manu Fernandez/AP View caption Hide caption People rest during a hot day in Madrid, July 19, 2023.",Center,0,christian-science-monitor,44.22,-2.47
"Part of the problem, scientists point out, is that agriculture is accelerating its own demise.",Center,1,christian-science-monitor,44.22,-2.47
"Professor Glenn Reynolds, the Beauchamp Brogan Distinguished Professor of Law at the University of Tennessee and a constitutional law scholar, agreed with Dershowitz and Charles that Hutchinson's errata are unusual.",Lean Right,0,just-the-news,33.31,10.7
Over 100 Palestinians have been freed from prisons in return according to CBS News.,Lean Right,0,just-the-news,33.31,10.7
"Crime has surged in D.C. in 2023, with violent crime increasing by 40% year-to-date and motor vehicle theft up 91%.",Lean Right,0,just-the-news,33.31,10.7
"Operation Wrath of God, the Mossad campaign after the Munich massacre, saw Ehud Barak, before he became prime minister, dressing as a woman and sneaking into Beirut in 1973 to kill three Palestinian militants linked to the attack.",Lean Right,0,just-the-news,33.31,10.7
"Cramer reviewed the recent stock action with Estee Lauder , which finished Monday up more than 5%.",Center,1,cnbc,43.82,-1.81
"Target always felt like an upmarket, and more approachably scaled store when compared to Walmart.",Center,1,cnbc,43.82,-1.81
"He dresses simply, despite his newfound riches, in jeans and collared shirts.",Center,0,cnbc,43.82,-1.81
The Writers Guild of America forged a new contract with studios in September after a strike that began in May.,Center,0,cnbc,43.82,-1.81
"After dropping a season-high 17 in College Park last season, Penn State point guard Kanye Clary showed again that he really loves playing at Maryland.",Lean Right,1,washington-times,34.92,11.31
"The bureau’s senior civil servants, representing hundreds of years of employment with the agency, were stonewalling.",Lean Right,1,washington-times,34.92,11.31
"Colleges and universities nationwide now are slashing their humanities programs, with some liberal arts schools shutting down entirely.",Lean Right,0,washington-times,34.92,11.31
"NASHVILLE, Tenn. - The New York Yankees have acquired All-Star slugger Juan Soto in a trade with the cost-cutting San Diego Padres, according to two people with knowledge of the deal.",Lean Right,0,washington-times,34.92,11.31
"Followers head to YouTube and pile on, filling the comments section with hate messages.",Lean Left,1,the-conversation,40.75,-4.86
"A common argument is that a sexual division of labor and unequal division of power exists today; therefore, it must have existed in our evolutionary past as well.",Lean Left,1,the-conversation,40.75,-4.86
This is significant as it goes beyond a one-size-fits-all punitive approach that has shown to be ineffective.,Lean Left,0,the-conversation,40.75,-4.86
Doctors’ historical unwillingness to provide abortions is central to the access problem - and it’s underwritten by the failure of medical schools to adequately train them in this essential aspect of health care.,Lean Left,1,the-conversation,40.75,-4.86
"The PR value of the plan would have been hard to overstate - here were the twins, getting back into business with their onetime nemesis, letting bygones go on a grand quest to get insanely rich.",Left,1,new-york-magazine,39.84,-9.95
"The only mention of his final days comes when Beyoncé’s cousin, Angie Beyince, off-handedly refers to his hospice care.",Left,1,new-york-magazine,39.84,-9.95
That record really painted a picture of where he was from and what it was like to grow up there.,Left,0,new-york-magazine,39.84,-9.95
"Photo: Ron Antonelli Right down to its name, Hamburger America is the kind of tidy concept that’s easy to imagine expanding across the Eastern Seaboard and beyond.",Left,0,new-york-magazine,39.84,-9.95
We can’t be certain that human societies won’t be freshly destabilized by such state-of-the-art sophistry.,Left,0,the-new-yorker,40.91,-12.25
"There’s an à-la-carte menu, and a shop-the-pantry conceit that harks back to the whole dinner-in-a-deli vibe of its Roman progenitor.",Left,0,the-new-yorker,40.91,-12.25
It took me six months to find two soldiers willing to talk with me.,Left,0,the-new-yorker,40.91,-12.25
"Donald Trump may be the first former President to be indicted for a crime, but he is not the first to lead an insurrection and then attempt to dodge the consequences.",Left,1,the-new-yorker,40.91,-12.25
"Forced arbitration agreements should be tossed into the ash heap of history, an attempt to unfairly benefit big corporations that actually benefited nobody at all.",Right,1,the-american-conservative,31.63,14.44
Advertisement Rights are not absolute and the person possessing them can forego them.,Right,0,the-american-conservative,31.63,14.44
Yet the practice is so prevalent that this might not be possible.,Right,0,the-american-conservative,31.63,14.44
There is a legal issue looming that has the potential to descend from the legal academy into mainstream conservative thought.,Right,0,the-american-conservative,31.63,14.44
"The new world is, admittedly, messier, and it will come with some downsides in the short term.",Lean Left,0,washington-monthly,35.78,-12.08
The president is walking a fine line in supporting union workers in Detroit while much of the IRA and CHIPS stimulus is pouring into right-to-work red states.,Lean Left,1,washington-monthly,35.78,-12.08
His ruin is a bold marker in the administration’s fruitful attempts to regulate an intractable Wall Street.,Lean Left,1,washington-monthly,35.78,-12.08
Ambitious plans like the global minimum tax have yet to be enforced.,Lean Left,0,washington-monthly,35.78,-12.08
Consider minimum amounts The minimum investment amount will depend on your choice of investment vehicle.,Lean Left,0,time-magazine,41.12,-7.42
But it’s smart to maintain a healthy outlook about what work should realistically provide socially.,Lean Left,0,time-magazine,41.12,-7.42
But as for-profits they often end up substituting their own targeted ads (presumably without sharing information) for what you would otherwise see on a Google search or a Facebook feed.,Lean Left,1,time-magazine,41.12,-7.42
"Best hybrid organic mattress Green Mattress Full - Pillowtop - 13 inch Avocado Mattress $2,099.00 $1,899.00 Best value organic mattress: Pure Green Organic Latex Mattress by SleepOnLatex Finding an organic mattress for under $1,000 can feel like a challenge, but it’s vital to put your health first, on any budget, as Parikh points out.",Lean Left,1,time-magazine,41.12,-7.42
"They and thousands of Spotify listeners enjoyed performances from the likes of Sam Smith and Charli XCX, in addition to a prerecorded performance from Raye at a trendy venue in North London.",Center,0,fortune,36.93,-2.44
"And along with the outrage on both warring sides, some people raised questions about whether the gruesome scenes were even real, or whether the images were so-called deepfakes that had been created with the help of artificial intelligence.",Center,0,fortune,36.93,-2.44
"Seryl is wearing a long black dress, as if mourning our interview before it even starts.",Center,1,fortune,36.93,-2.44
"Battery Ventures led the round and was joined by PayPal Ventures, Nationwide Ventures, and others.",Center,0,fortune,36.93,-2.44
"Husseini asserted that the Arab-Islamic summit held in Riyadh earlier this month had undertaken to reach out to all major capitals, including New Delhi, to explain the need for peace in Gaza.",Lean Right,0,rt,28.66,11.46
"With the death of the left comes an opportunity for the right Enter a Czech lawyer named Jindrich Rajchl, who leads the emerging political party, PRO.",Lean Right,1,rt,28.66,11.46
"EU countries are currently negotiating new ways to tighten enforcement of the cap as part of their 12th package of sanctions against Russia, according to a draft seen by Politico.",Lean Right,0,rt,28.66,11.46
"He helped develop a system of policies that saw business develop undeterred, held down the global masses in their struggle against Euro-Atlantic dominion, and fought against competing ideologies to capitalism.",Lean Right,1,rt,28.66,11.46
"Until Oct. 7, no such attack had ever been attempted by Hamas, much less succeeded.",Right,0,the-federalist,21.77,18.67
"States anticipating future ballot initiatives must unite all these pro-life forces together, putting aside egos, financial interests, and all vainglory for a cause that is too right and just to fail.",Right,1,the-federalist,21.77,18.67
"On Nov. 7 in Ohio, the passage of Issue 1 dealt the pro-life movement another stunning defeat in a long string of statewide losses since Roe v. Wade was overturned.",Right,1,the-federalist,21.77,18.67
"It didn’t exist under Ottoman rule or the British Mandate or, in the end, under the Partition Plan when every Arab state and Palestinian leadership attacked the Jews.",Right,1,the-federalist,21.77,18.67
"Because, by now, you’ve surely already streamed the best Thanksgiving-themed Gossip Girl episodes, why not make the gang a part of all of your holiday traditions?",Left,0,vogue,39.13,-10.91
"Yeah, so our public media's been pretty good around this project, but interestingly, as Nikki said, there was a bit of hesitation at first from all of the media until news.com of all places ran the story in a very, what we saw a sympathetic way.",Left,1,vogue,39.13,-10.91
"Having portrayed Princess Diana in season four of the hit Netflix series, Corrin is no stranger to the show - but the star pulled out all of the fashion stops for this latest appearance.",Left,0,vogue,39.13,-10.91
"So we were pretty sure that we were, had these true stories to tell and were basing the images on those stories.",Left,0,vogue,39.13,-10.91
Check out the St. Paul tee (or the phone cases and holy cards).,Right,0,national-catholic-register,22.39,11.81
His patronage of the falsely accused can be attributed to an early story about his rescue of three innocent men moments before their execution.,Right,1,national-catholic-register,22.39,11.81
"Francesca Pollio Fenton/CNA Caramels The contemplative nuns of Our Lady of the Mississippi Abbey in Dubuque, Iowa, are known for their delicious caramels, which they make by hand in order to support their way of life.",Right,0,national-catholic-register,22.39,11.81
"His mother took him to a wide variety of performances - including dramas, musicals and operas - when he was young.",Right,0,national-catholic-register,22.39,11.81
FiveThirtyEight notes the state has set the record for the longest period of time without having a Republican governor - 40 years.,Right,0,independent-journal-review,25.81,12.82
"Hamas drugged Israeli hostages before they were released, an official from the Israeli Health Ministry confirmed.",Right,0,independent-journal-review,25.81,12.82
"We’ve been forcefully divorced from our roots, from each other, from the absolute conviction that our nation could never fall like prior empires before us.",Right,1,independent-journal-review,25.81,12.82
"For conservatives especially, it is no longer a wonderful life living in the United States.",Right,1,independent-journal-review,25.81,12.82
"While BYU coach Amber Whiting didn’t answer any questions from reporters after the game, Roberts shared her thoughts on how the Cougars captured some momentum in the third quarter.",Center,0,deseret-news,42.29,2.55
"Loyalists, Lapdogs and Cronies (McKay Coppins, The Atlantic) Biden’s economic message, dubbed ‘Bidenomics,’ has received a lukewarm reception from voters.",Center,1,deseret-news,42.29,2.55
"Naia Tanuvasa paced the Knights with an incredible 24 points, including four 3-pointers.",Center,0,deseret-news,42.29,2.55
"So, there was this moment when all of the advertisements and everybody vying for your attention with every single glossy, glitzy ad that you can imagine trying to compete for you was playing, and then everything went black for a minute.",Center,0,deseret-news,42.29,2.55
"Its century of continued success has been built on a foundation of long-term creative relationships with many of the world’s leading talent, and an unwavering dedication to excellence.",Lean Left,1,the-verge,39.43,-4.75
All the new device types supported in Matter 1.2 Here are all the new device types and supported functions the CSA has announced as part of the Matter 1.2 spec.,Lean Left,0,the-verge,39.43,-4.75
