text,source_party,label,source,reliability,bias
Ancient Greece was everywhere in the curriculum and we were encouraged to feel great pride in having originated from the cradle of European civilisation.,Lean Left,1,the-guardian,40.67,-7.97
"Today, we are most apt to encounter the phrase in a political context: who is looking after the politicians who are supposed to be looking after us?",Right,1,american-greatness,18.93,22.45
"Aside from pervasive pro-terror attitudes, the actual track record of violence among Palestinian refugees should also serve as a dire warning.",Right,1,american-greatness,18.93,22.45
Why shouldn’t Trump be leading Biden given the historic failures of the Biden administration?,Right,1,american-greatness,18.93,22.45
"In this stressed economic environment of widespread financial angst, the last thing America needs is a torrent of migrants, whether at our Southern border or via some globalist operation to airlift Palestinians to Main Street, USA.",Right,1,american-greatness,18.93,22.45
Theirs is an America of anger against the nation’s entire past and even against nature itself.,Right,1,american-greatness,18.93,22.45
"All told, 45.3 million Americans hold outstanding student loans as of fiscal year 2022.",Right,0,american-greatness,18.93,22.45
"But aside from her racist and Marxist agenda, she has been named by a government ethics group as one of the most corrupt members of Congress.",Right,1,american-greatness,18.93,22.45
"In the book, Levin outlines in great detail the Democrat Party’s history of anti-black racism, and anti-semitism, which has now morphed into anti-white racism, more anti-semitism (at least they’re consistent), a war against Catholics, its destruction of the nuclear family, its Orwellian control of language and thought, and its war against the Constitution.",Right,1,american-greatness,18.93,22.45
But Biden thinks he can strongarm us into doing exactly that.,Right,1,american-greatness,18.93,22.45
"In fact, comparing present prices to levels before the virus panic, St. Louis Fed numbers show a median priced U.S. home rose from $313,000 in the beginning of 2019 to $416,000 today.",Right,0,american-greatness,18.93,22.45
He is not running to be your buddy or role model.,Right,0,townhall,24.95,19.79
Dr. Jaber now determines the direction and focus of all events.,Right,1,townhall,24.95,19.79
"For example, if a white person goes to college, gets a degree and a job, and then buys a home in an up-and-coming, affordable neighborhood, he is unwittingly contributing to systemic racism by pushing out people of color who rent in the neighborhood.",Right,1,townhall,24.95,19.79
"On October 14, 1980, President Jimmy Carter signed the Staggers Act that partially deregulated the rail industry and brought life back into an ailing industry, boosted productivity, and led to billions of dollars of consumer benefits, as well as lower prices for shippers.",Right,0,townhall,24.95,19.79
"It is no coincidence that this wind farm in Norfolk is partially owned by Masdar, and in turn the UAE.",Right,0,townhall,24.95,19.79
Anything less than an unmitigated Israeli victory in Gaza would be catastrophic.,Right,1,townhall,24.95,19.79
"If you see someone vandalizing a Jewish deli, film and report that person.",Right,0,townhall,24.95,19.79
"American and other world leaders need to come up with a plan that might work, not one based on wishful thinking.",Right,1,townhall,24.95,19.79
And how strong an influence do right-wing nationalists exert within the ranks of Milei's libertarian party?,Right,1,townhall,24.95,19.79
"Inside one, not only do you not see the issues people care about outside of your Chardonnay-soaked affinity group, but when someone does bring up these forbidden thoughts and ideas, you have no way to effectively argue for your own side because you have never had to before.",Right,1,townhall,24.95,19.79
"The last child born has just died at age 18, and a disillusioned bureaucrat (Clive Owen) is the unlikely champion in the fight for the survival of mankind.",Right,0,newsmax,28.9,13.54
"The Colorado case was filed by a liberal group, Citizens for Ethics and Responsibility in Washington, with significant legal resources.",Right,1,newsmax,28.9,13.54
"Some of their brightest minds continue to leave the country, seeking better opportunities abroad.",Right,0,newsmax,28.9,13.54
"Also, unlike some of the Gulf and southern Atlantic states, there is little chance of natural disaster to interrupt operations.",Right,0,newsmax,28.9,13.54
At the same time they’re confronted with other problems of adolescence.,Right,0,newsmax,28.9,13.54
But many leftists and Christmas-haters defended the city's decision to be tolerant and inclusive.,Right,1,newsmax,28.9,13.54
"Take a leisurely stroll down Aviles Street, the oldest street in America’s oldest city, and take in the many museums and old structures.",Right,0,newsmax,28.9,13.54
We also think they have an amazing live dealer casino and mobile online casino.,Right,0,newsmax,28.9,13.54
Some exchanges will even help you buy Bitcoin and several other cryptocurrencies right after your account is ready.,Right,0,newsmax,28.9,13.54
His effort culminated in a March 10 meeting between the Russian and Ukrainian foreign ministers in Turkey.,Right,0,infowars,15.78,23.58
"But, according to several sources who were present at the talks, the US blocked those talks too.",Right,0,infowars,15.78,23.58
"Ukraine’s allies fear the move could create a pretext for a new, dangerous stage in the war.",Right,0,infowars,15.78,23.58
The attrition of the Ukrainian forces has created a vulnerability that Russia now seems to be exploiting to launch their own version of a counteroffensive.,Right,0,infowars,15.78,23.58
"The three-decade fixed rate loan is, of course, a creation of the government and adds constant fuel to the US housing market.",Right,1,infowars,15.78,23.58
There are thus three specific points of contention that need to be resolved.,Right,0,infowars,15.78,23.58
It wasn't impressive or insightful in any way other than what you might see in the news.,Right,1,infowars,15.78,23.58
"He mentions the central bank only once in his piece, how it is controlling inflation by raising interest rates.",Right,0,infowars,15.78,23.58
"A total siege imposed by Israel on its border crossings to Gaza, and the anaemic flow of aid across Gaza’s border with Egypt, have left Gazans desperately short of food and water.",Lean Left,0,the-economist,42.4,-1.43
In the 2000s it grew to be Hong Kong’s most influential pro-democracy publication.,Lean Left,1,the-economist,42.4,-1.43
In the next 12 months a stumble by either candidate could determine the race-and thus upend the world.,Lean Left,1,the-economist,42.4,-1.43
"As in early modern Europe, women in developing countries have often been especially affected by Protestantism.",Lean Left,0,the-economist,42.4,-1.43
"That is until you consider the fact the country is experiencing a wave of corporate defaults, which includes half of the 50 largest property developers in 2020.",Lean Left,0,the-economist,42.4,-1.43
"Events fell into a pattern: Fatah’s leaders tried to get somewhere with negotiations, the Israeli government would build more settlements in the occupied territories (the number of settlers in the West Bank has quadrupled since Oslo), Hamas would send its suicide-bombers into Israel, and ordinary people on both sides would lose faith in the peace process.",Lean Left,1,the-economist,42.4,-1.43
"Look at public spending, though, and you would not know that a battle against inflation is raging.",Lean Left,1,the-economist,42.4,-1.43
The great advantage of passive aggression is not only that it allows us simultaneously to exercise and to deny our aggression but that it weaponises our vulnerability How might we cultivate forms of confrontation that allow us to express strong and difficult feelings without descending into aggression?,Lean Left,1,the-economist,42.4,-1.43
"Gender fluidity must be eradicated from public life entirely and, besides, Atrazine is turning frogs and boys gay!",Lean Right,1,reason,36.26,4.84
It feels like there's nothing they can do to change their situation.,Lean Right,0,reason,36.26,4.84
Many private equity funds were unhedged against floating rate risk and witnessed the liability agreements made during times of low rates rise significantly in the past year.,Lean Right,0,reason,36.26,4.84
So what is the role of trolling for Cody Wilson in achieving his political objectives?,Lean Right,1,reason,36.26,4.84
"And the whole idea of express toll lanes is to use variably priced tolls to keep the amount of traffic in those lanes free-flowing and below the level that will lead to unstable, stop-and-go congestion.",Lean Right,0,reason,36.26,4.84
Abbott now seems to be following Reynolds' footsteps in order to emulate her success in ousting school choice opponents from the legislature in order to pass measures giving all children the same options kids from wealthier families have in selecting education that works for them.,Lean Right,1,reason,36.26,4.84
COVID-19 Resilience Both the Port of Wilmington and the Port of Morehead City have continued to grow even through COVID-19’s peak and look to continue growing.,Lean Right,0,reason,36.26,4.84
The siren song of the Sunshine State is the promise of freedom tinged with the idea of escape-most perfectly channeled by the late Jimmy Buffett.,Lean Right,0,reason,36.26,4.84
He also wants Israel to commit to talks toward a two-state solution once the war ends.,Lean Left,0,washington-post,38.8,-6.85
"As the economy exited the pandemic, Trump policies slowing down immigration processing worsened labor shortages, which probably contributed to inflation.",Lean Left,1,washington-post,38.8,-6.85
"Naughty is an encounter with an especially fearsome Krampus, who has a hunchback, antlers and a mouth that resembles the Predator.",Lean Left,1,washington-post,38.8,-6.85
"But after 2021′s event, a local business owner complained on social media about their presence, and in later comments, connected it to Satanism.",Lean Left,1,washington-post,38.8,-6.85
But Cohen joined other public health experts in describing the situation as the usual fluctuations of any respiratory virus season.,Lean Left,0,washington-post,38.8,-6.85
Share this article Share This is why most principled conservatives have wanted to minimize the federal role in education instead of expanding it.,Lean Left,1,washington-post,38.8,-6.85
"According to archived versions of his profile, Santos started with a $75-per-video fee and quickly upped it before landing on a rate of $350 at the time of publication.",Lean Left,0,washington-post,38.8,-6.85
"Share this article Share When Blue’s upheld fist emerged, the crowd was ecstatic.",Lean Left,0,washington-post,38.8,-6.85
"Instead, the Biden administration and its big-spender allies in Congress have institutionalized multitrillion-dollar deficits, embedding the problem firmly into the fabric of federal finance.",Lean Right,1,fox-business,38.81,9.11
Millions of unwitting Americans were set to receive one (or multiple) 1099-K forms from the various platforms they used and expected to report that income to the IRS.,Lean Right,0,fox-business,38.81,9.11
Borrowers may have to agree to more stringent terms like high interest rates as banks try to reduce the financial risk on their end.,Lean Right,0,fox-business,38.81,9.11
While dominance in hockey and basketball have allowed Boston to claim the No.,Lean Right,0,fox-business,38.81,9.11
"Other famous pizzerias that could be affected include Lombardi’s in Little Italy, Arturo’s in Soho, John’s of Bleecker Street in Greenwich Village, Patsy’s in Turtle Bay and the Upper West Side, and Grimaldi’s near the Brooklyn Bridge.",Lean Right,0,fox-business,38.81,9.11
Reselling used items at a loss or sending money to family and friends is not taxable under the law.,Lean Right,0,fox-business,38.81,9.11
"The 34-year-old Kansas City Chiefs player, who has been romantically linked to the 33-year-old pop star since September, splurged on a lavish 17,000-square-foot estate in the suburb of Leawood, Kansas, reportedly closing on the deal last month.",Lean Right,1,fox-business,38.81,9.11
"Her appointment came after the firing of CEO Mark Tritton, following a sales slump and an unsuccessful move into private-label products.",Lean Right,0,fox-business,38.81,9.11
"Granted, this interactive baby teether is really for parents and grandparents to giggle over.",Lean Left,1,global-news,44.54,-4.26
The 2017 Canadian Survey on Disability found more than six million Canadians age 15 and over - 22 per cent of the population - identify as having a disability.,Lean Left,0,global-news,44.54,-4.26
"Pat Bell / Global News In fact, The New Reality heard from Iranian Canadians, legal experts, and security and intelligence sources who say Canada has an especially big problem with hundreds, maybe thousands, of potentially dangerous regime-connected officials here on Canadian soil.",Lean Left,0,global-news,44.54,-4.26
"Despite her eye-popping statistics sheet, Sinclair’s teammates describe her as unassuming and humble.",Lean Left,1,global-news,44.54,-4.26
"There’s two main things to do or look for to protect yourself online, according to officials.",Lean Left,0,global-news,44.54,-4.26
"In one video she claims the Patek Philippe Nautilus 5711 on her wrist costs 100,000 pounds, or about CAD$170,000 - more than double the average Canadian’s yearly income.",Lean Left,1,global-news,44.54,-4.26
"Story continues below advertisement City council played with the idea of adjusting the property tax ratio in Saskatoon during deliberations, with Coun.",Lean Left,0,global-news,44.54,-4.26
"Cold winter weather has rolled in, and so has dull, flaky skin-but it doesn’t have to stick around.",Lean Left,0,global-news,44.54,-4.26
"Especially in a culture that leans towards story and away from fact, even more so for our generation.",Lean Right,1,the-christian-post,36.41,10.31
"Household names like Bud Light, Target, Ben & Jerry's, and other woke corporations have aligned themselves with the vocal trans-minority movement.",Lean Right,1,the-christian-post,36.41,10.31
"Home Church & Ministries Max Lucado on returning to the true meaning of Christmas, pastoral burnout and a health update (exclusive) As the world grapples with unprecedented challenges, pastor and bestselling author Max Lucado is calling for a return to the foundational truths of the Christmas season, urging believers and the broader community to rediscover the peace and resilience found in the story of Jesus Christ's birth.",Lean Right,0,the-christian-post,36.41,10.31
"Home Living Travel: Postcard from Quebec City With Christmas rapidly approaching, now is the time to visit Quebec City.",Lean Right,0,the-christian-post,36.41,10.31
"We must continually give our testimonies, not only of our salvation but of His daily blessings to us.",Lean Right,1,the-christian-post,36.41,10.31
"As such, Christians should rightly understand surrogacy as fundamentally immoral, unethical, and sinful.",Lean Right,1,the-christian-post,36.41,10.31
"For the purposes of this article, let’s look at the question the disciples asked Jesus about this man.",Lean Right,0,the-christian-post,36.41,10.31
"Genesis 1:3-4, ESV But the astonishing realities we are talking about get even more puzzling.",Lean Right,1,the-christian-post,36.41,10.31
"Once the Wolbachia-positive mosquitos are self-sustaining in the wild, then rates of dengue, yellow fever, Zika, and more decrease.",Left,0,vox,39.59,-10.05
"Part of that is due to how small the sample sizes of college-educated voters of color are; the overwhelming majority of these voters do not have college degrees, so he classifies them as working-class voters.",Left,0,vox,39.59,-10.05
But now your good behavior has nothing at all to do with it.,Left,1,vox,39.59,-10.05
Pfizer said in September that it expected about one in four Americans to get the latest shot.,Left,0,vox,39.59,-10.05
Scientists soon announced they were exploring Ozempic’s potential for slowing down dementia and treating substance abuse disorder.,Left,0,vox,39.59,-10.05
"For the better part of the last decade, moreover, Republicans have made it crystal clear that the Supreme Court is a partisan prize awarded to the political party that does the best job of playing constitutional hardball.",Left,1,vox,39.59,-10.05
"Some of the most visible ecological damage is in Australia, where they are the primary cause of extinction.",Left,1,vox,39.59,-10.05
"It’s unclear how much of his father’s beliefs Dallas Jenkins has carried forward, but Jerry Jenkins is directly responsible for his son’s breakthrough success.",Left,1,vox,39.59,-10.05
"Sadly, however, America’s political dysfunction and policy failures are undermining its success.",Center,1,foreign-affairs,44.56,-6.55
"In Seville, tapas turns out to be a twentieth-century upper-class luxury, and beloved regional cuisines a politically constructed bulwark for Franco’s authoritarian rule.",Center,1,foreign-affairs,44.56,-6.55
It would make next to impossible the verification of any withdrawal of North Vietnamese forces that might be negotiated; the local authorities in areas of preponderant communist control would doubtless certify that no external forces were present and impede any effort at international inspection.,Center,0,foreign-affairs,44.56,-6.55
American foreign policy hawks were quick to criticize the easing of sanctions as too great a concession to Maduro.,Center,0,foreign-affairs,44.56,-6.55
"And even where U.S. aid programs are successful, the United States maintains a priestly silence about its accomplishments.",Center,1,foreign-affairs,44.56,-6.55
"DEFEATING THE HYDRA Populations that experience terrorism naturally coalesce around their national, tribal, or religious identities and demand that their leaders retaliate.",Center,1,foreign-affairs,44.56,-6.55
"To succeed, and break with a decades-long cycle of decline and political volatility, he must abandon the image of firebrand outsider and become a pragmatic leader.",Center,1,foreign-affairs,44.56,-6.55
"Although Hanoi’s military support for the Khmer Rouge was the greatest cause of Cambodian instability, the U.S. intervention, first in the form of secret bombing and then in the form of an invasion, contributed to the conditions that enabled the rise of what became a genocidal Khmer Rouge regime.",Center,1,foreign-affairs,44.56,-6.55
Take what Communications Director Jennifer Furlong admitted during an explainer video to educators using its Media Bias Chart.,Right,1,newsbusters,19.99,20.48
Former President Trump was next in line as the second most censored candidate on X.,Right,0,newsbusters,19.99,20.48
"And, so we brought three cameras, we brought microphones, and our purpose was to talk to Donald Trump.",Right,0,newsbusters,19.99,20.48
The legislation eliminating Reedy Creek Improvement District mandated that the audit be completed within a year of its passing in February 2023.,Right,0,newsbusters,19.99,20.48
"Surprisingly, this week he announced that he was leaving the network on very good terms with the company, and the company in a statement bade farewell on very good terms.",Right,0,newsbusters,19.99,20.48
"At this moment, Ad Fontes is successfully contracting with major advertisers in backroom deals to blacklist media that Ad Fontes disapproves of.",Right,1,newsbusters,19.99,20.48
"When this literally black-and-white worldview is applied to the Middle East, it presents the Israelis, who are richer and generally paler than the Palestinians, as always evildoers.",Right,1,newsbusters,19.99,20.48
"We all went to college, and where did it get us?",Right,1,newsbusters,19.99,20.48
Having a picky eater in the family can make mealtime physically and emotionally exhausting - both for parents and kids.,Lean Left,0,usa-today,40.78,-4.12
"Lear’s stint with CVS started in 2009 when the chain bought the independent pharmacy where she worked in Lexington, Kentucky.",Lean Left,0,usa-today,40.78,-4.12
"And if there’s anything we know about modern America, it’s filled with people who will express their fear in destructive ways: The 2017 Trump Inaugural Day riots that led to some 200 arrests.",Lean Left,1,usa-today,40.78,-4.12
"Someone standing behind you could notice your code, write it down and start using it to access your bank account within minutes.",Lean Left,0,usa-today,40.78,-4.12
"According to market researcher YouGov, 70% of Americans see jury duty as an important civic duty, though 7% said they’ve lied to get out of it.",Lean Left,0,usa-today,40.78,-4.12
"We also fell in love with its consistently even heating, deliciously smoky results, and ample storage.",Lean Left,1,usa-today,40.78,-4.12
"This is the lesson: never give in, never give in, never, never, never, never - in nothing, great or small, large or petty - never give in except to convictions of honour and good sense.",Lean Left,0,usa-today,40.78,-4.12
They don’t know what the flu is ... How are you going to convince them?,Lean Left,1,usa-today,40.78,-4.12
"And when we suffer, it’s easy to assume God is indifferent or inflicting pain arbitrarily.",Lean Right,1,christianity-today,41.75,5.39
"And so we walk out into the world with all of our messes and dysfunctions and neurosis, and wildly insecure.",Lean Right,1,christianity-today,41.75,5.39
"There are things in his life that are harder to do, and his body doesn’t always work the way he wants it to, but it is out of his control, so he trusts God with the rest.",Lean Right,0,christianity-today,41.75,5.39
"But when we continue to move around or a denomination is sort of setting that person up to not be loved, setting them up to be a character in a play or a caricature, not even a human, that's a problem.",Lean Right,1,christianity-today,41.75,5.39
Sarey Martin Concepción is a filmmaker and cofounder of TidyCo Creative.,Lean Right,0,christianity-today,41.75,5.39
But the skill set is really admirable and you have a comedian skill set.,Lean Right,1,christianity-today,41.75,5.39
"Indeed, a few chapters digressed into the kind of content you would have found in a solid apologetics primer from a decade ago.",Lean Right,1,christianity-today,41.75,5.39
"But even with those disagreements, American Christians should be united in support of Israel as it’s under attack.",Lean Right,1,christianity-today,41.75,5.39
A rollicking sea-bound adventure directed by Chris Williams-of Big Hero 6 and Moana fame-it secured its standing as one of Netflix’s finest movies with a nomination for Best Animated Feature at this year's Oscars.,Center,1,wired,36.77,-7.24
"Oh, and by the way, he has the power to spin planets on his finger and he's a boy scout.",Center,1,wired,36.77,-7.24
The inconceivable story of an American football coach who has never watched a game of soccer somehow landing himself a job as coach of a (fictional) Premier League club and trying to make up for his total lack of qualifications by being a nice guy.,Center,1,wired,36.77,-7.24
"For the baby scratch, My fader stays open and my hand stays on the platter.",Center,0,wired,36.77,-7.24
"Still, once you’ve reached a high point and taken a Leap of Faith, the series’ iconic free falls into conveniently ever present bales of hay-check your fear of heights at the door-or perform an air assassination on an unsuspecting guard beneath you, it’s all worth it.",Center,1,wired,36.77,-7.24
"Kranzburg's first law of technology, technology is neither good, nor bad, nor is it neutral.",Center,0,wired,36.77,-7.24
"When they studied the data, they knew that some players hit the ball in certain areas more so if you put more fielders in that area, you get more outs.",Center,0,wired,36.77,-7.24
Americans with family overseas who hope to visit the United States may soon face an increased risk of being surveilled by their own government.,Center,1,wired,36.77,-7.24
"Kohler, a mother of two, said her family was able to escape, but like 16 other firefighters in Lahaina, she lost her home.",Lean Left,0,cbs-news,41.76,-2.84
"Loyal customers keep coming back for the wide variety of crowd favorites, from glazed to the shop's signature strawberry.",Lean Left,0,cbs-news,41.76,-2.84
"If you do what you believe and you fail, you still have hope.""",Lean Left,0,cbs-news,41.76,-2.84
"Israel says it is targeting Hamas operatives and blames civilian casualties on the militants, accusing them of operating in residential neighborhoods.",Lean Left,0,cbs-news,41.76,-2.84
"Under a nearly full moon in the unpolluted darkness of the night sky over Kansas, a group of student stargazers sat in a circle taking turns on the telescope.",Lean Left,0,cbs-news,41.76,-2.84
Robert Richman: There was nothing about murdering the woman who everyone agreed he loved that would help his situation.,Lean Left,1,cbs-news,41.76,-2.84
Heidi died from a single shotgun blast to her back that her husband said she suffered as he wrestled with an intruder.,Lean Left,0,cbs-news,41.76,-2.84
"Blue Apron is arguably the gold standard for transparency with easily identified meal plan tags (low-calorie, heart healthy) and detailed nutritional labels.",Lean Left,0,cbs-news,41.76,-2.84
Streaming site Twitch has hit its Korean community with a whirlwind of bad news.,Center,0,quartz,43.87,-4.77
"But to companies that want to build inclusive teams that people can spend their careers in, the investment is well-worth it.",Center,1,quartz,43.87,-4.77
"Her Lyda Hill Philanthropies supports museums, basic research, and programs like National Geographic Explorers.",Center,0,quartz,43.87,-4.77
"Last week SAG-AFTRA’s committee approved a deal with studios, winning better wage hikes, streaming residuals, and, in a critical victory, definitive limits on the use of artificial intelligence in their work.",Center,0,quartz,43.87,-4.77
"The Boeing 787, which took off from London’s Heathrow Airport and landed at New York’s John F. Kennedy Airport, ran on so-called sustainable aviation fuel (SAF).",Center,0,quartz,43.87,-4.77
The so-called global south always knew there was going to be a shortage.,Center,1,quartz,43.87,-4.77
"At the GRAMMYS, it's a decidedly mixed bag for BEYONCÉ, who breaks the record for career wins, but is shut out in the top categories.",Center,0,quartz,43.87,-4.77
"In one of the hangars, a massive, 310-horsepower Continental engine sits on a metal platform.",Center,0,quartz,43.87,-4.77
But some sorts of ballot shenanigans are relatively easy to implement and relatively hard to catch.,Lean Right,1,washington-examiner,34.07,11.3
"Centrist and conservative groups are objecting to Biden’s regulation, and its drawbacks are obvious to people of goodwill across the political spectrum.",Lean Right,1,washington-examiner,34.07,11.3
And be sure to follow me on Threads and/or on X CLICK HERE TO SIGN UP OR READ BACK ISSUES OF DAILY ON DEFENSE Subscribe today to the Washington Examiner magazine and get Washington Briefing: politics and policy stories that will keep you up to date with what's going on in Washington.,Lean Right,1,washington-examiner,34.07,11.3
